,Code,FCI_trend_mean,FCI_trend_sum,FC_trend_mean,FC_trend_sum,FHI_trend_mean,FHI_trend_sum,AMT,ATP,system.index,DroughtFrequency,DroughtIntensity,Lat,Lon,WildfireIntensity,Windspeed,WindstormIntensity,HumanFootprint,FAarea,PA,Population,RoadDensity,DEM,Slope,Accessibility2City,HMI,SOC,SPH,SWC,FMI,DePOP,DePOPfraction,PopulationDecrease
8554,8553,0.000249274,0.150896596,-0.003808492,-2.333351017,0.001205895,0.729339468,276.8882068,736.0361054,1643,20.14840634,1.589554527,63.2979,25.8191,0,22.32601136,0,9.24927471,0,12.09302258,2111.693467,221.0793596,143.0756984,0.035299511,94.5821959,0.172032194,15.54378725,49.21668277,28.62264398,4.103240646,364.6936161,0.893723996,282.6961933
8555,8554,0.000116878,0.071595656,-0.056200211,-34.92104788,0.000927741,0.562484053,277.007814,748.7363156,1644,21.51442808,1.550653467,63.2467,26.302,4,22.20318438,0,9.255562496,0.072082336,2.796020462,2330.516434,234.8707419,134.9005109,0.016371736,74.18020889,0.194311131,14.35861147,49.9766917,28.99220328,4.178360969,1585.175652,1.490399798,1320.769351
8556,8555,-0.000192798,-0.117250764,-0.034684154,-21.23200698,0.001528628,0.762707197,276.9981297,768.4360833,1645,22.98543472,1.506840866,63.194,26.7833,0,21.8941478,0,9.259582434,0,1.585869366,1943.575944,230.0576427,126.1116034,0.017534705,54.93201754,0.191928069,15.11203247,49.95478473,28.63714059,4.604135436,914.9816912,1.516441139,600.4821921
8557,8556,-0.000157831,-0.099633945,-0.075559627,-47.69857004,0.001045058,0.627173944,277.1141216,780.1429345,1646,23.08988696,1.47244999,63.1398,27.263,87.89803922,21.44438412,0,13.69217318,0,2.60452826,4962.157217,441.688422,107.8292232,0.03494272,41.36699398,0.334492248,11.89715838,51.1584332,29.49573774,4.560394093,1275.425512,2.504029834,828.884588
8558,8557,-0.000179124,-0.113339237,-0.12637439,-79.99201525,0.001974393,1.243279416,277.0222474,779.0513639,1647,23.4309564,1.45683157,63.0841,27.741,113.0862745,21.21994829,0,20.96491998,0,1.462803756,17556.08386,624.476946,110.3332618,0.032606319,20.4611477,0.468628506,12.50034821,51.05141155,29.03755616,4.526024363,5221.874363,5.812431917,-334.897062
8559,8558,0.000278898,0.177903245,-0.024574057,-15.69395676,0.002269523,1.443140821,276.9902963,780.5430908,1648,23.36926417,1.453563061,63.027,28.2173,14,21.33837725,0,13.60720936,0,1.005792624,8018.818029,264.3994103,109.5190128,0.041689045,35.87034542,0.340137114,12.56979235,50.50854883,29.97283599,4.326005747,1711.488984,2.813092543,1223.522695
8560,8559,0.0001339,0.085616845,0.002333545,1.492087026,0.00206972,1.315116387,276.7856708,817.0651088,1649,22.94832014,1.457709553,62.9683,28.6919,0,21.65152144,0,9.7513517,0,5.398036017,2321.363276,305.342571,135.7260488,0.035230354,51.75371592,0.190235419,12.45894515,49.78186519,31.86928848,4.425219993,1690.186063,1.691911562,1391.80333
8561,8560,-0.0002589,-0.162353825,-0.06993747,-44.41660158,0.001491255,0.936022749,276.8495908,804.7403331,0000000000000000164a,22.31542499,1.456998704,62.9082,29.1647,8,22.39506701,0,9.773899402,0.00662234,3.580446028,3296.983461,140.9013652,132.1431985,0.026897616,73.06765154,0.196548994,14.20360286,50.03202964,30.27304218,4.210782217,1101.404189,1.729037962,810.4915777
8562,8561,-0.000389567,-0.214919003,-0.05656866,-31.26472203,0.000387418,0.21218354,276.8905187,801.7496215,0000000000000000164b,22.71035637,1.46635852,62.8467,29.6357,4,22.65771852,0,10.72667522,0.066328702,5.633228443,3432.072791,246.5180855,102.6674941,0.026036238,107.3140645,0.268436371,13.12819264,51.14990321,30.07138929,4.165359016,612.2691593,1.383153177,236.5473696
8563,8562,0.000480879,0.305620464,-0.00717113,-4.586261106,0.001074599,0.68403085,276.7724785,818.3181993,0000000000000000164c,22.78130398,1.468255848,62.7837,30.1049,0,23.09705423,0,13.77250094,0,5.054234744,11986.43171,315.9951024,128.445421,0.033859661,113.7166877,0.300577977,11.69616075,50.21902565,31.49740548,4.1431235,781.9102716,2.457567947,-773.349194
8564,8563,0.000285931,0.181198312,-0.000488267,-0.313815838,0.000250875,0.161084491,276.6089808,812.3789477,0000000000000000164d,22.90874417,1.464375145,62.7193,30.5722,0,23.8484495,0,7.34071082,0,8.149069459,8470.063442,220.8194738,157.2792822,0.068405077,132.5052229,0.156236583,14.88043863,50.62206377,29.56743407,4.154589089,570.0181478,1.195870861,432.7248583
8565,8564,7.43E-05,0.046636559,-0.042218677,-26.79097885,0.000244237,0.154010124,276.5440139,788.5436321,0000000000000000164e,22.46344958,1.455226875,62.6534,31.0376,0,23.90172785,0,9.977834321,0,13.42967051,967.026951,387.7444439,158.2202665,0.068405077,152.2278366,0.132983578,15.579162,51.86034216,30.11027967,4.177600535,2046.359943,1.982401747,1809.571497
8566,8565,-0.001093754,-0.112184887,-0.075203656,-7.863943056,-0.001407865,-0.147218505,276.5317065,784.1713232,0000000000000000164f,23.26649366,1.440235376,62.5862,31.5011,0,23.72560413,0,8.140142708,0,0.462194877,118.7967427,182.5271001,163.3288566,NA,272.7403829,0.046506594,17.58081622,51.74403317,29.29045626,4.14539056,153.8908071,0.274021699,153.4974556
8567,8566,0.000331505,0.053809178,0.017675108,2.922007213,-0.001092788,-0.152973123,278.4788765,1614.72048,1650,22.92046928,1.424822807,64.3311,10.2974,0,43.55950243,0,9.526253042,0,0.115979653,300.8331915,296.7097754,161.7679849,NA,171.0087802,0.177852222,12.93704065,52.36893823,40.77697366,4.940490082,571.9919076,0.236372536,422.6637802
8568,8567,0.000734955,0.436897842,0.030992416,18.42359352,8.82E-05,0.047209474,277.9258225,1535.673273,1651,22.9694971,1.412716395,64.3294,10.8113,0,41.34769051,0,4.841169253,0.271395108,9.896871914,1225.165184,45.26567076,265.2671052,0.161245495,179.7891671,0.124149044,13.88619642,49.23621054,41.63123821,4.53428453,40.37866328,0.058512792,19.19708
8569,8568,0.001668288,1.016949349,0.045816422,27.92861291,0.003632137,1.961069063,277.3640461,1416.032418,1652,23.254366,1.415757727,64.3259,11.3251,0,36.69820579,0,6.694718561,0.189377344,6.548217165,4091.109693,157.8340665,196.8110789,0.161245495,138.9347096,0.221965302,14.69199778,48.44484602,42.54113442,4.657253646,218.0486501,0.221484369,-292.2887133
8570,8569,0.001294918,0.771151832,0.089635381,53.29016716,0.002261526,0.96958251,276.2272289,1440.937563,1653,23.47110806,1.392382977,64.3208,11.8388,0,33.77077204,0,1.827396802,0.056748304,8.060224562,4636.467178,35.72563475,316.0897487,0.264063696,169.0175836,0.152352018,14.01652338,49.16412375,42.51830729,4.527152051,15.23994887,0.016145361,14.4959403
8571,8570,0.001097459,0.590273736,0.044610642,24.03866294,0.002673118,1.347733577,275.8456056,1502.705534,1654,24.85267548,1.379894602,64.314,12.3522,4,33.71557465,0,7.123338535,0.364685612,9.175620103,716.4118633,149.5738497,306.5531331,0.309414387,128.6426239,0.187582513,12.49536601,49.7766808,41.58622965,4.36177208,543.7700834,0.393769475,331.2244576
8572,8571,0.000348479,0.14563411,0.016689347,6.997614101,0.000455202,0.157958522,274.7106698,1445.643728,1655,24.71566112,1.380060285,64.3056,12.8654,0,34.70659503,0,1.421903529,0.018913614,59.67996678,527.8393639,1.292937075,470.3582306,0.288636522,221.6347696,0.054419147,12.50909634,50.50271097,41.36713571,3.971504339,0,0,0
8573,8572,0.000679814,0.18553852,0.044174572,12.00110511,-0.000606399,-0.128004976,274.1382961,1254.771272,1656,24.24935815,1.372420598,64.2956,13.3783,0,35.22575464,0,0.845388837,0.274206947,67.1283529,301.9024359,17.91734658,633.4124077,0.248932883,310.0213623,0.040631512,9.972539712,49.90585042,38.20144909,3.749331697,3.968502104,0.005596609,3.968502104
8574,8573,0.001395072,0.529268533,0.13637171,51.46454402,0.000350468,0.116352652,273.6993851,1062.202626,1657,24.555158,1.356852949,64.2838,13.8908,0,34.14217235,0,2.060332598,0.199150596,52.39200188,269.0298308,40.16604965,708.1994994,0.241729912,311.9519098,0.078571193,11.73865843,50.52974339,39.92426465,4.10218329,82.53916402,0.043595493,78.99822944
8575,8574,0.001479719,0.641757012,0.072823303,31.58360916,0.002206535,0.81876286,274.2498605,978.6440759,1658,24.28503179,1.363053216,64.2705,14.4029,0,32.88779386,0,2.575717831,0.036545493,70.37373656,225.7303118,35.15993763,675.6447906,0.224170357,350.0498231,0.018884913,10.15689433,50.42226355,37.35542942,3.162788823,4.649420865,0.00799529,4.649420865
8576,8575,-9.37E-05,-0.058428505,-0.085153748,-53.17267164,0.001467169,0.915139315,275.2035376,928.9156597,1659,23.21217569,1.40678146,64.2555,14.9145,0,31.34276042,0,5.66527878,0,22.67724523,779.9120833,86.73972378,453.3527647,0.185146065,273.4464672,0.045454684,9.481691019,51.18022794,37.68092906,4.245543793,25.53080972,0.024519648,25.53080972
8577,8576,0.001972991,1.203818734,0.164641308,101.2789391,0.000939415,0.577854129,275.4881293,836.1306432,0000000000000000165a,22.9336932,1.423168054,64.2388,15.4255,0,28.39797337,0,5.393262998,0.082151298,2.147115777,493.6063832,112.7691762,358.5965913,0.106799051,234.3184004,0.061723342,9.358304432,51.39123716,32.46211965,4.433000959,21.20211431,0.037948566,21.08587256
8578,8577,-0.000340299,-0.200053327,-0.084565534,-50.22131498,0.000661209,0.391373288,275.5755693,792.076859,0000000000000000165b,22.53103786,1.432056504,64.2205,15.936,2,27.20440298,0,6.792944678,0.006317202,2.26728458,667.1383136,160.5174348,346.7930174,0.105908183,195.0300523,0.096367545,11.23134559,50.82264018,35.53351833,4.747655089,161.7958736,0.226293702,142.6625518
8579,8578,-0.001690385,-1.043809287,-0.187720189,-117.23089,0.000877374,0.54704104,275.6113678,769.1660065,0000000000000000165c,19.9076776,1.468563455,64.2005,16.4458,0,26.61895702,0,7.696592269,0.044487211,4.293243513,540.3839319,184.8317363,337.0993214,0.104420602,154.6690928,0.118897168,12.17844897,50.58594279,31.41946727,4.314194655,1466.935264,0.706117955,1382.764866
8580,8579,-0.000247785,-0.154544793,-0.113588748,-71.07314786,0.000363966,0.227735643,275.5213313,736.7307232,0000000000000000165d,18.7673252,1.50679312,64.179,16.9548,0,26.09771245,0,6.922047556,0.050744479,2.459991212,374.6707773,88.86548051,370.9313952,0.09275458,137.7998177,0.059323019,15.73684363,50.86318131,32.22233709,4.264922032,71.49114421,0.081958914,68.83093271
8581,8580,-0.001283673,-0.800992045,-0.289588828,-181.2780638,-9.73E-05,-0.059053828,275.5775565,715.6921841,0000000000000000165e,18.49305573,1.513559088,64.1558,17.4632,0,26.1896114,0,7.648077296,0.006332034,0.963723502,358.5164915,139.4620582,358.9980579,0.076044738,113.8838851,0.099627734,13.20196197,51.27090547,31.71786411,4.293418001,873.9471994,0.459976532,826.3785955
8582,8581,0.000296918,0.185063914,-0.151652284,-95.12880175,-0.000774086,-0.438502791,275.6193457,724.781552,0000000000000000165f,17.85934121,1.506369317,64.1309,17.9707,0,26.66368957,0,5.393124633,0,7.738177995,364.3399983,117.5357367,374.0576187,0.096752049,98.64964219,0.050078908,13.89735875,51.33249584,33.70515416,4.135487326,18.14851075,0.047955098,18.09551796
8583,8582,0.000182377,0.1136979,-0.065249826,-40.81901188,0.001395764,0.848356426,275.6972442,726.8962412,1660,15.30465599,1.554519103,64.1045,18.4773,0,26.53928362,0,5.845960677,0,25.85605871,510.0098433,161.8339447,356.6022567,0.126130635,80.25735191,0.064477593,14.4786529,51.1285405,33.32067983,4.274190109,249.4365447,0.281640091,234.6688086
8584,8583,-0.000539179,-0.336586941,-0.157914187,-99.18559092,0.002696775,1.15759337,276.1389018,710.9334129,1661,15.02049216,1.568857858,64.0764,18.9831,0,25.96487554,0,8.429778184,0,42.62511477,1005.564984,164.7892472,271.9440716,0.137077596,61.926764,0.115682623,13.94891808,51.28195915,32.82350596,4.429281412,241.0171504,0.578571024,210.6976046
8585,8584,-0.001664149,-1.042240453,-0.204549388,-128.5163749,0.002560771,1.559951593,276.4229592,719.9069909,1662,16.4540323,1.542393151,64.0467,19.4878,0,25.30646729,0,10.4033386,0,18.49174372,2913.264492,242.7652257,208.0913602,0.15753296,44.43506879,0.190375558,10.8853535,51.08191443,31.08396561,4.419762234,482.0600408,1.320372949,297.3568374
8586,8585,-0.000667565,-0.418453243,-0.122455478,-77.00432636,0.002097025,1.316586042,276.680669,737.4555674,1663,16.76380087,1.541685341,64.0154,19.9916,0,25.16919763,0,15.365129,0,13.18693067,8974.273569,348.2952915,151.0785663,0.171287979,22.85696164,0.341397967,11.21391319,50.35790923,31.85280076,4.227148573,791.9846798,1.987608316,-383.2602616
8587,8586,-0.001674749,-1.052136294,-0.233091051,-146.6691163,0.003521226,2.215679968,277.2438678,706.237807,1664,16.60408792,1.561879792,63.9825,20.4942,0,26.19285407,0,11.76854772,0,9.389206622,24417.64733,373.1193063,65.7928315,0.205852792,20.81114942,0.280802977,13.50680952,49.53330692,32.20630384,4.148689777,298.1426462,0.753524108,-1793.389975
8588,8587,-0.001993475,-0.322426921,-0.241805154,-39.10985003,0.002403261,0.388706262,277.4010958,705.0867041,1665,15.80182552,1.606580019,63.948,20.9958,0,26.70037079,0,13.01139961,0,0.165426706,544.8963606,230.7478277,20.03778463,0.084519495,24.52290325,0.276218861,11.01197901,49.68585881,32.77392174,4.181028188,292.9344441,0.54161796,213.5635016
8589,8588,0.000377446,0.041511681,0.006474562,0.712074911,0.001276891,0.13787921,277.8840182,670.5644493,1666,NA,NA,63.835,22.4932,0,29.55502901,0,13.93040775,0,2.196908528,1491.101305,288.4430367,7.890807814,NA,159.5977982,0.21786253,18.66448754,51.16003089,31.04455631,4.622641509,202.8496641,0.280730667,34.78050818
8590,8589,-0.000219057,-0.130290731,-0.111040755,-66.26694557,0.002441215,1.445055751,277.7859044,670.0991456,1667,20.38409466,1.468437287,63.7942,22.9899,0,27.96493469,0,23.17516297,0.038669787,3.104020999,10037.01851,1072.030201,12.29611544,0.086475149,139.0079879,0.452078673,14.91035169,51.25852472,28.29300965,4.357066101,7692.133719,7.313540876,-3212.521853
8591,8590,-0.000695203,-0.438787715,-0.12030271,-76.0511275,0.002691715,1.685024198,277.5553139,678.5408796,1668,19.71850791,1.491418958,63.7518,23.4851,0,24.9806369,0,13.40967228,0.051290364,2.201378008,11688.1098,319.4304331,42.65074452,0.086475149,138.2343638,0.368926008,16.05493655,50.51407648,28.58803407,4.094157936,1109.527581,3.038887524,-217.2540101
8592,8591,-0.000457644,-0.289026503,-0.14684064,-92.91039166,0.000461686,0.292122321,277.2133518,696.8134652,1669,19.03613585,1.537109519,63.7078,23.979,2,23.19954969,0,10.15497164,0.03224111,9.348340041,11465.81078,206.1339609,105.9294305,0.056189711,129.5061913,0.285134568,17.56842783,50.6891053,29.50824175,4.1133228,697.7082531,1.395654786,316.6232864
8593,8592,-7.48E-05,-0.047189779,-0.092268347,-58.43083055,0.001448221,0.901185221,276.9839201,700.8881126,0000000000000000166a,20.40227201,1.519127495,63.6623,24.4714,18,22.45175632,0,9.086197227,0.071127026,11.93765871,3876.667594,214.7834674,130.7375094,0.050423853,127.0456879,0.233915046,17.55746983,51.07113413,27.93838453,4.125949708,902.5434016,1.396264743,792.422142
8594,8593,-0.000267665,-0.164324368,-0.087284594,-53.76012205,0.0004637,0.284673509,276.9125024,705.7687196,0000000000000000166b,21.11848932,1.533520406,63.6153,24.9623,0,22.21364783,0,10.71286071,0.006454945,5.263665848,2933.202156,287.7692355,137.2738437,0.044159809,119.0988621,0.272469958,15.62484876,50.6449797,27.30377536,4.366663972,828.8210589,1.525379135,545.5845929
8595,8594,-0.000463765,-0.28538814,-0.070247962,-44.22095405,0.0001931,0.117781741,276.8269894,727.0812694,0000000000000000166c,21.15849481,1.561727207,63.5667,25.4517,0,21.96903824,0,8.226695163,0,6.77402706,2816.860235,292.8285957,146.6426104,0.038103655,106.5700864,0.195854285,18.45893694,49.91392244,27.59134915,4.154850791,378.6982494,0.855949931,240.6683858
8596,8595,-0.000838311,-0.494047711,-0.136338381,-81.33787412,0.001369104,0.81137915,276.7115583,747.183813,0000000000000000166d,20.37748134,1.580770972,63.5166,25.9396,0,22.01943283,0,7.393307359,0,8.425926807,1958.520823,198.0816993,157.6164306,0.029777048,100.5026319,0.159053998,17.53579615,49.64798324,29.09207708,4.15604708,368.3283328,0.939741345,311.8858268
8597,8596,-0.000649979,-0.404363125,-0.19788894,-124.2975355,0.001050399,0.648220006,276.7991415,753.6869234,0000000000000000166e,22.03225208,1.533075258,63.4649,26.4259,0,21.99656497,0,8.462647758,0,1.76358793,2776.902223,266.7225064,137.8839762,0.016371736,88.17178742,0.217619093,14.26911249,50.74362027,28.15750357,4.24491308,1271.868883,1.691655552,1090.837604
8598,8597,0.000502301,0.315675716,-0.007087403,-4.510840099,8.01E-05,0.049992023,276.7609127,771.5965786,0000000000000000166f,23.19292851,1.49979924,63.4118,26.9105,0,21.44767846,0,7.722183548,0.019521134,1.422568029,7496.960238,230.9003762,141.2929457,0.022290648,63.58451092,0.237773707,13.91844611,50.10193367,28.00963499,4.603051272,513.4208571,1.377785557,351.8634124
8599,8598,0.000240718,0.151044219,-0.028452674,-17.95642683,0.000836258,0.527760615,276.7782773,785.6728098,1670,24.15185437,1.459684264,63.3571,27.3934,4,21.16188458,0,13.96341438,0,1.583979616,4745.940714,519.3681199,117.0983079,0.035196532,44.39986482,0.339254566,12.40096934,50.40283777,29.03211276,4.410235655,2403.922548,2.51985107,1282.790517
8600,8599,0.000569473,0.362108623,-0.030038879,-19.16079964,0.001455153,0.919462729,276.665481,802.7284615,1671,24.83630651,1.421538945,63.301,27.8747,0,21.24031418,0,11.89389609,0,3.616711118,5436.892674,302.722508,139.3526639,0.039409663,40.11611421,0.30590264,12.88933725,50.21487547,28.59640877,4.262183645,1173.660726,2.042950601,41.1489656
8601,8600,-0.000241276,-0.15264038,-0.073544668,-46.74787482,0.00156365,0.984535195,276.7189474,805.6680531,1672,24.34744507,1.424816042,63.2433,28.3542,0,21.59597752,0,10.73743949,0,1.813441181,3356.183528,258.8806003,121.469304,0.052835122,52.60878331,0.241145213,10.70996535,49.83937948,30.62551509,4.154605263,511.0394618,1.895581007,58.09516678
8602,8601,-0.001774066,-1.121912504,-0.217221887,-138.8908225,0.00130044,0.783231909,276.5621083,833.1671181,1673,23.67113164,1.432563837,63.1842,28.8319,0,22.53459343,0,8.339142559,0,4.180651503,2306.410104,76.94369284,183.9099885,0.051360974,67.41186412,0.12274295,11.76902718,49.221549,30.0426532,4.148236409,393.7341984,0.696336455,389.7042976
8603,8602,0.000220901,0.138425903,-0.032368128,-20.66762082,0.00157038,0.994863516,276.6716382,853.459518,1674,21.00325682,1.448249086,63.1236,29.3078,0,23.2637419,0,10.17586214,0.072105515,4.681532217,2051.766727,178.7610476,154.8162947,0.036348378,82.73755184,0.169468075,10.07980495,49.91070146,31.11057172,4.140561804,2161.215557,2.030875163,1863.855568
8604,8603,0.000183064,0.108145437,0.004825323,2.860224292,0.001067184,0.627048191,276.6503717,805.0421562,1675,21.16342246,1.475952417,63.0616,29.7818,0,23.42597901,0,10.39159301,0,13.31307936,3254.43644,297.4453272,130.8928191,0.034048276,109.8560839,0.183670612,11.8873523,50.21503947,30.62079701,4.03627449,604.7405474,1.289338183,545.1093095
8605,8604,-9.37E-05,-0.058179961,-0.062451551,-39.34447742,0.000680211,0.425132174,276.4711041,814.4814678,1676,23.19876841,1.462889451,62.9981,30.254,0,23.61498392,0,11.60492765,0,1.990510625,8357.963281,221.0409033,153.1235685,0.036879173,133.5304087,0.202052917,12.69948616,49.70909691,31.4850866,4.154589042,956.1383067,1.963071576,-141.669085
8606,8605,-0.001270663,-0.764440571,-0.20164138,-121.5106773,-1.37E-05,-0.008211614,276.3887524,812.8686398,1677,23.46677046,1.459687909,62.9332,30.7243,0,23.68023211,0,6.961036207,0,19.23196255,1139.222385,226.8220121,159.7397603,0.055458919,179.7870267,0.093429186,15.99615588,51.11802666,28.89858381,4.146824817,405.8848701,0.934718427,387.976434
8607,8606,-0.002150573,-1.368945001,-0.281076033,-180.8862057,0.00017416,0.112080637,276.3044966,790.1000525,1678,22.66732306,1.444095073,62.8668,31.1926,0,23.1105611,0,7.910108991,0,8.70804222,1114.868846,136.9737338,172.154472,0.068405077,169.6232961,0.110408757,17.32773501,52.08369564,28.77352708,4.217810984,366.6503069,0.778236981,364.2775981
8608,8607,0.001404309,0.165752463,0.068976717,8.141416613,0.000117249,0.013839095,276.244188,781.4021293,1679,21.67459972,1.45632673,62.799,31.659,0,22.57675669,0,7.131316174,0,5.009380104,153.0944299,180.8548424,181.3240601,NA,291.2912315,0.046993263,19.71547527,51.48836782,27.93615218,4.147224504,81.43451667,0.145396412,81.39308138
8609,8608,NA,0,NA,0,NA,0,NA,NA,0000000000000000167a,NA,NA,64.5568,10.2998,0,,0,NA,0,0,0.407270609,0,4.069760333,NA,NA,0.034898334,NA,NA,NA,NA,0,0,0
8610,8609,0.000643163,0.171762444,0.017978877,4.783438985,0.000187764,0.046576453,278.7268009,1550.210383,0000000000000000167b,23.28552755,1.406308452,64.555,10.8178,0,43.3540955,0,7.029854503,0.006235917,1.72524701,496.4389389,96.94620751,120.2142055,0.161245495,182.9827976,0.130253125,13.03320095,51.44646148,40.32868073,4.760622687,496.3346781,0.247598807,356.5440235
8611,8610,0.000887465,0.517736606,0.019828613,11.54795098,0.000839426,0.44400044,278.0312108,1539.157508,0000000000000000167c,24.27212616,1.417412476,64.5515,11.3357,0,40.96403862,0,10.6175627,0.06854641,6.136276976,3646.913153,209.7263287,125.3686775,0.161245495,174.0758041,0.237121577,13.76925981,49.36624839,42.1180917,4.476160218,1200.696787,0.831093527,-1957.919847
8612,8611,0.000718294,0.408754251,-0.012927138,-7.369279875,0.00151197,0.665509942,276.5453193,1625.11457,0000000000000000167d,21.27596179,1.404039743,64.5463,11.8535,0,36.65196157,0,8.753823779,0.470256248,15.6276987,3921.807424,56.07794058,216.1302018,0.269906371,183.6692366,0.277914991,13.48054967,49.67713554,43.11548177,4.403488821,654.8231939,0.573444724,-134.6137055
8613,8612,0.001978949,1.220289955,0.109985188,67.82074882,0.002290338,1.375648811,275.9733466,1643.295764,0000000000000000167e,21.45888244,1.390861093,64.5395,12.3711,2,35.85212763,0,8.666174524,0.403827316,3.814637816,1106.937217,177.6748125,230.8532108,0.309414387,134.0310399,0.227256549,12.36071611,49.53255792,43.08843979,4.467705012,941.027252,0.791922871,535.9713422
8614,8613,0.001638903,0.55770913,0.112330391,38.21612059,0.001635963,0.428782676,274.6427374,1520.395361,0000000000000000167f,21.82956812,1.376163174,64.531,12.8884,0,37.05048599,0,1.944432283,0.160922327,23.10693955,896.8632986,60.46975805,539.09112,0.285226123,184.8497074,0.089176976,13.17654993,50.95011906,43.70209275,3.852349201,38.98310052,0.04025779,38.89918862
8615,8614,0.001773091,0.75619211,0.134755185,57.700585,-0.000821718,-0.281536663,274.3638358,1291.107106,1680,22.51956699,1.361474056,64.5209,13.4054,0,35.49326106,0,3.488426714,0.160078703,5.551249575,258.7891483,68.28498978,586.4949335,0.248932883,225.0385483,0.088289985,10.10120428,50.09431241,40.84839184,4.451996079,305.3364615,0.149739193,86.40715006
8616,8615,0.001082584,0.62156458,0.022129018,12.771741,0.003237488,1.770652148,274.6569628,1093.981468,1681,22.62769453,1.35811782,64.509,13.922,17.19215686,32.78736622,0,6.230459019,0.162819045,6.019040869,167.7401755,119.0349617,468.9301642,0.240181233,260.703106,0.05667584,10.58064309,50.59482897,40.12321476,4.630834425,541.1603594,0.22881392,454.8784224
8617,8616,0.000754341,0.386192815,0.013081802,6.749696767,0.001652284,0.762869199,274.0389201,1007.316246,1682,23.49010854,1.354278715,64.4956,14.4382,2.803921569,32.23716829,0,3.253027649,0.024994463,24.04998849,117.228153,54.96075713,562.3813043,0.224170357,320.8209452,0.022817371,10.44454203,50.31238558,39.58197973,4.299531611,18.70493473,0.04175674,18.70493473
8618,8617,0.000915373,0.563966577,0.039485263,24.3665882,0.000817246,0.495626084,274.3718231,963.512791,1683,22.43142436,1.402183038,64.4804,14.9538,0,31.06470855,0,2.915363081,0.018873508,43.76307698,514.3415637,24.48174861,514.330147,0.176031819,315.4397115,0.030662755,10.39917205,49.76591547,37.90348824,3.44317708,9.374482434,0.007650352,8.792608123
8619,8618,0.000188449,0.117398101,-0.076294226,-47.75779167,0.000823045,0.515200383,275.0059414,881.1094126,1684,22.63336807,1.418497283,64.4636,15.4689,0,29.38415098,0,4.993064419,0,4.417188322,550.274181,105.0350004,425.9521904,0.106799051,240.5500514,0.05794764,9.513938262,49.97815376,36.71232699,4.562301004,138.9710543,0.161964357,134.4510019
8620,8619,0.000525363,0.320086169,-0.0526571,-32.29284427,0.002024895,1.225887052,274.9038882,820.117131,1685,22.65001315,1.423774297,64.4451,15.9834,0,28.33198745,0,3.931279563,0.018841067,10.26129811,553.9911777,80.4938383,410.8113899,0.105686457,184.5110005,0.062456373,10.17702363,51.16771399,35.61882956,4.527913858,7.730328217,0.028643569,7.730328217
8621,8620,-0.000398568,-0.243553295,-0.216638821,-132.6534724,-0.000141992,-0.086286401,275.1048216,769.1243473,1686,22.04081422,1.439001921,64.425,16.4972,0,27.55778715,0,4.491437655,0,24.05860044,505.2860591,45.96990344,436.6096049,0.104420602,173.2073446,0.052785897,14.04571123,50.91584677,33.87926343,4.032982612,23.73283356,0.061483518,23.30052034
8622,8621,0.00010613,0.065900501,-0.096222039,-60.20443188,-5.48E-05,-0.034309881,275.2922921,738.9215339,1687,20.21772285,1.481952841,64.4032,17.0103,0,27.06822699,0,7.529482983,0,5.455139535,396.8102351,60.72588088,389.3611517,0.089666428,146.0633911,0.050465175,13.9419968,51.21832854,32.4522643,4.253594744,7.150004068,0.0242997,6.427814284
8623,8622,-0.000434096,-0.272181771,-0.19688605,-123.4490973,-0.00123097,-0.721826429,275.0771003,745.1102427,1688,20.31643789,1.494825496,64.3798,17.5226,0,27.5716359,0,5.881750717,0.018915324,9.739981902,379.6249166,30.80804401,424.5356322,0.076044738,137.1053671,0.040069893,14.72243806,51.26909991,33.11139061,4.298146672,5.142959776,0.019714553,5.142959776
8624,8623,-0.000899941,-0.562822794,-0.249183939,-156.3380033,-0.002139391,-1.308392546,275.2248652,746.7824842,1689,19.28420568,1.487679696,64.3548,18.0341,0,28.02508268,0,3.948559951,0,23.28677217,595.3456744,102.4030616,436.2741149,0.102940882,108.1965697,0.056469522,14.90334326,51.49206675,33.83608018,4.31264601,18.41167379,0.060140385,18.28347102
8625,8624,-0.001494757,-0.936790397,-0.225254227,-141.3960536,0.001307752,0.723176385,275.6697159,717.6074755,0000000000000000168a,16.81703425,1.547013657,64.3281,18.5446,0,27.1985748,0,4.818336559,0,25.54025635,1104.65472,161.4034599,359.830427,0.125871614,91.13597397,0.082009927,14.36495239,51.60344882,33.39982429,4.307611907,100.8660459,0.263247051,100.316137
8626,8625,-0.002140219,-1.337770956,-0.318182639,-199.8037243,0.002770962,1.697610739,276.0725944,685.6611494,0000000000000000168b,16.14844818,1.577781678,64.2998,19.0543,0,26.33898566,0,7.278970191,0,32.1608637,1087.115218,154.6283462,263.060824,0.140951939,69.72889941,0.077680737,13.99870297,51.32028006,31.36553131,4.462138391,74.99402799,0.224244961,74.67127114
8627,8626,-0.001606187,-0.99588024,-0.275990741,-173.4628865,0.00201697,1.263651774,276.1804116,691.9319694,0000000000000000168c,16.12607322,1.5775959,64.2698,19.5629,0,26.12356883,0,11.48837958,0,42.83126664,1050.721119,147.4105096,232.8029132,0.15753296,49.00384191,0.175201681,11.58275798,51.15445429,32.03301268,4.336625696,905.5859245,1.518957079,549.0634853
