"","ATP","y","run"
"6079",2404.52585921212,-0.000266036156064579,61
"6080",2431.66439020202,-0.000266036156064579,61
"6081",2458.80292119192,-0.000266036156064579,61
"6082",2485.94145218182,-0.000266036156064579,61
"6083",2513.07998317172,-0.000266036156064579,61
"6084",2540.21851416162,-0.000266036156064579,61
"6085",2567.35704515152,-0.000266036156064579,61
"6086",2594.49557614141,-0.000266036156064579,61
"6087",2621.63410713131,-0.000266036156064579,61
"6088",2648.77263812121,-0.000266036156064579,61
"6089",2675.91116911111,-0.000266036156064579,61
"6090",2703.04970010101,-0.000266036156064579,61
"6091",2730.18823109091,-0.000266036156064579,61
"6092",2757.32676208081,-0.000266036156064579,61
"6093",2784.46529307071,-0.000266036156064579,61
"6094",2811.60382406061,-0.000266036156064579,61
"6095",2838.74235505051,-0.000266036156064579,61
"6096",2865.8808860404,-0.000266036156064579,61
"6097",2893.0194170303,-0.000266036156064579,61
"6098",2920.1579480202,-0.000266036156064579,61
"6099",2947.2964790101,-0.000266036156064579,61
"6100",2974.43501,-0.000266036156064579,61
"6101",287.720442,0.00120747338688829,62
"6102",314.858972989899,0.00120747338688829,62
"6103",341.997503979798,0.00120747338688829,62
"6104",369.136034969697,0.00120747338688829,62
"6105",396.274565959596,0.00120747338688829,62
"6106",423.413096949495,0.00115648326768043,62
"6107",450.551627939394,0.000875327422842004,62
"6108",477.690158929293,0.000805359077334033,62
"6109",504.828689919192,0.00080069738084363,62
"6110",531.967220909091,0.000726691036835519,62
"6111",559.10575189899,0.000612748210234107,62
"6112",586.244282888889,0.000462344939241181,62
"6113",613.382813878788,0.000462344939241181,62
"6114",640.521344868687,0.000462344939241181,62
"6115",667.659875858586,0.000462344939241181,62
"6116",694.798406848485,0.000266225489650651,62
"6117",721.936937838384,0.000147893646331707,62
"6118",749.075468828283,3.56865797129923e-05,62
"6119",776.213999818182,2.92921752735224e-05,62
"6120",803.352530808081,4.00911567967687e-05,62
"6121",830.49106179798,4.71567128526553e-05,62
"6122",857.629592787879,4.50455496127765e-05,62
"6123",884.768123777778,3.28005346770197e-05,62
"6124",911.906654767677,2.67613280806256e-06,62
"6125",939.045185757576,-8.59574960364826e-06,62
"6126",966.183716747475,-1.21069283142872e-05,62
"6127",993.322247737374,-1.35612944142683e-05,62
"6128",1020.46077872727,-1.35612944142683e-05,62
"6129",1047.59930971717,-1.35612944142683e-05,62
"6130",1074.73784070707,-1.55578293755251e-05,62
"6131",1101.87637169697,-1.55578293755251e-05,62
"6132",1129.01490268687,-1.55578293755251e-05,62
"6133",1156.15343367677,-1.55578293755251e-05,62
"6134",1183.29196466667,-1.55578293755251e-05,62
"6135",1210.43049565657,-1.55578293755251e-05,62
"6136",1237.56902664646,-1.55578293755251e-05,62
"6137",1264.70755763636,-1.55578293755251e-05,62
"6138",1291.84608862626,-1.55578293755251e-05,62
"6139",1318.98461961616,-1.55578293755251e-05,62
"6140",1346.12315060606,-1.55578293755251e-05,62
"6141",1373.26168159596,-1.55578293755251e-05,62
"6142",1400.40021258586,-1.55578293755251e-05,62
"6143",1427.53874357576,-1.55578293755251e-05,62
"6144",1454.67727456566,-1.55578293755251e-05,62
"6145",1481.81580555556,-1.55578293755251e-05,62
"6146",1508.95433654545,-1.55578293755251e-05,62
"6147",1536.09286753535,-1.55578293755251e-05,62
"6148",1563.23139852525,-1.55578293755251e-05,62
"6149",1590.36992951515,-1.55578293755251e-05,62
"6150",1617.50846050505,-1.55578293755251e-05,62
"6151",1644.64699149495,-1.55578293755251e-05,62
"6152",1671.78552248485,-1.55578293755251e-05,62
"6153",1698.92405347475,-1.55578293755251e-05,62
"6154",1726.06258446465,-1.55578293755251e-05,62
"6155",1753.20111545455,-1.55578293755251e-05,62
"6156",1780.33964644444,-2.38728716849837e-05,62
"6157",1807.47817743434,-2.38728716849837e-05,62
"6158",1834.61670842424,-3.20945466931743e-05,62
"6159",1861.75523941414,-3.20945466931743e-05,62
"6160",1888.89377040404,-3.20945466931743e-05,62
"6161",1916.03230139394,-3.20945466931743e-05,62
"6162",1943.17083238384,-5.3501951548768e-05,62
"6163",1970.30936337374,-5.3501951548768e-05,62
"6164",1997.44789436364,-8.94788111533241e-05,62
"6165",2024.58642535354,-0.000150980841484548,62
"6166",2051.72495634343,-0.000190373123861709,62
"6167",2078.86348733333,-0.000190373123861709,62
"6168",2106.00201832323,-0.000232861499253808,62
"6169",2133.14054931313,-0.000243819466479816,62
"6170",2160.27908030303,-0.000256547989263901,62
"6171",2187.41761129293,-0.000256547989263901,62
"6172",2214.55614228283,-0.000256547989263901,62
"6173",2241.69467327273,-0.000256547989263901,62
"6174",2268.83320426263,-0.000256547989263901,62
"6175",2295.97173525253,-0.000256547989263901,62
"6176",2323.11026624242,-0.000256547989263901,62
"6177",2350.24879723232,-0.000256547989263901,62
"6178",2377.38732822222,-0.000256547989263901,62
"6179",2404.52585921212,-0.000256547989263901,62
"6180",2431.66439020202,-0.000256547989263901,62
"6181",2458.80292119192,-0.000256547989263901,62
"6182",2485.94145218182,-0.000256547989263901,62
"6183",2513.07998317172,-0.000256547989263901,62
"6184",2540.21851416162,-0.000272254805069675,62
"6185",2567.35704515152,-0.000272254805069675,62
"6186",2594.49557614141,-0.000272254805069675,62
"6187",2621.63410713131,-0.000272254805069675,62
"6188",2648.77263812121,-0.000272254805069675,62
"6189",2675.91116911111,-0.000272254805069675,62
"6190",2703.04970010101,-0.000272254805069675,62
"6191",2730.18823109091,-0.000272254805069675,62
"6192",2757.32676208081,-0.000272254805069675,62
"6193",2784.46529307071,-0.000272254805069675,62
"6194",2811.60382406061,-0.000272254805069675,62
"6195",2838.74235505051,-0.000272254805069675,62
"6196",2865.8808860404,-0.000272254805069675,62
"6197",2893.0194170303,-0.000272254805069675,62
"6198",2920.1579480202,-0.000272254805069675,62
"6199",2947.2964790101,-0.000272254805069675,62
"6200",2974.43501,-0.000272254805069675,62
"6201",287.720442,0.00114266705768735,63
"6202",314.858972989899,0.00114266705768735,63
"6203",341.997503979798,0.00114266705768735,63
"6204",369.136034969697,0.00114266705768735,63
"6205",396.274565959596,0.00114266705768735,63
"6206",423.413096949495,0.00112748227593918,63
"6207",450.551627939394,0.000846322142625358,63
"6208",477.690158929293,0.000752373959720161,63
"6209",504.828689919192,0.000742013955514,63
"6210",531.967220909091,0.000716050641357785,63
"6211",559.10575189899,0.000610222972971869,63
"6212",586.244282888889,0.000465862116868783,63
"6213",613.382813878788,0.000465862116868783,63
"6214",640.521344868687,0.000465862116868783,63
"6215",667.659875858586,0.000465862116868783,63
"6216",694.798406848485,0.000254102020969928,63
"6217",721.936937838384,0.000141170979469543,63
"6218",749.075468828283,2.99147793779168e-05,63
"6219",776.213999818182,2.99147793779168e-05,63
